label,label_id,char,char_code,font,font_stem,size,augment_id,image_path
Khe,8,خ,U+062E,IRYekanBold.ttf,IRYekanBold,64,base,DS-3\Khe\Khe__U+062E__IRYekanBold__sz64__base-fbe93d0ab1.png
Khe,8,خ,U+062E,IRMitraBold.ttf,IRMitraBold,64,base,DS-3\Khe\Khe__U+062E__IRMitraBold__sz64__base-925bcaded6.png
Khe,8,خ,U+062E,IRLotus.ttf,IRLotus,64,base,DS-3\Khe\Khe__U+062E__IRLotus__sz64__base-c550a94d5a.png
Khe,8,خ,U+062E,IRNaskh.ttf,IRNaskh,64,base,DS-3\Khe\Khe__U+062E__IRNaskh__sz64__base-6924e10885.png
Khe,8,خ,U+062E,IRZarIranic.ttf,IRZarIranic,64,base,DS-3\Khe\Khe__U+062E__IRZarIranic__sz64__base-a96e9fb386.png
Khe,8,خ,U+062E,IRRoya.ttf,IRRoya,64,base,DS-3\Khe\Khe__U+062E__IRRoya__sz64__base-3c95623962.png
Khe,8,خ,U+062E,IRDastNevis.ttf,IRDastNevis,64,base,DS-3\Khe\Khe__U+062E__IRDastNevis__sz64__base-9f957a8da6.png
Khe,8,خ,U+062E,IRMitra.ttf,IRMitra,64,base,DS-3\Khe\Khe__U+062E__IRMitra__sz64__base-fca16894cc.png
Khe,8,خ,U+062E,IRMaryam.ttf,IRMaryam,64,base,DS-3\Khe\Khe__U+062E__IRMaryam__sz64__base-699c89993a.png
Khe,8,خ,U+062E,IRHoma.ttf,IRHoma,64,base,DS-3\Khe\Khe__U+062E__IRHoma__sz64__base-1b47707ecb.png
Khe,8,خ,U+062E,IRNazaninBold.ttf,IRNazaninBold,64,base,DS-3\Khe\Khe__U+062E__IRNazaninBold__sz64__base-7214079610.png
Khe,8,خ,U+062E,IRAban.ttf,IRAban,64,base,DS-3\Khe\Khe__U+062E__IRAban__sz64__base-2f2b8cd19e.png
Khe,8,خ,U+062E,IRRoyaBold.ttf,IRRoyaBold,64,base,DS-3\Khe\Khe__U+062E__IRRoyaBold__sz64__base-46903297af.png
Khe,8,خ,U+062E,IRCompset.ttf,IRCompset,64,base,DS-3\Khe\Khe__U+062E__IRCompset__sz64__base-a81098b500.png
Khe,8,خ,U+062E,IRTabassom.ttf,IRTabassom,64,base,DS-3\Khe\Khe__U+062E__IRTabassom__sz64__base-f227c39f89.png
Khe,8,خ,U+062E,IRZeytoon.ttf,IRZeytoon,64,base,DS-3\Khe\Khe__U+062E__IRZeytoon__sz64__base-87b9858c17.png
Khe,8,خ,U+062E,IRJadid.ttf,IRJadid,64,base,DS-3\Khe\Khe__U+062E__IRJadid__sz64__base-71028781ea.png
Khe,8,خ,U+062E,IRPooya.ttf,IRPooya,64,base,DS-3\Khe\Khe__U+062E__IRPooya__sz64__base-1db5cf6e23.png
Khe,8,خ,U+062E,IRDavat.ttf,IRDavat,64,base,DS-3\Khe\Khe__U+062E__IRDavat__sz64__base-d186d2d0a0.png
Khe,8,خ,U+062E,IRElham.ttf,IRElham,64,base,DS-3\Khe\Khe__U+062E__IRElham__sz64__base-e6e28f9cdb.png
Khe,8,خ,U+062E,IRFarnaz.ttf,IRFarnaz,64,base,DS-3\Khe\Khe__U+062E__IRFarnaz__sz64__base-1853e0e306.png
Khe,8,خ,U+062E,IRTitr.ttf,IRTitr,64,base,DS-3\Khe\Khe__U+062E__IRTitr__sz64__base-f397eda95a.png
Khe,8,خ,U+062E,IRBadr.ttf,IRBadr,64,base,DS-3\Khe\Khe__U+062E__IRBadr__sz64__base-a8a78b0f40.png
Khe,8,خ,U+062E,IRNazliBold.ttf,IRNazliBold,64,base,DS-3\Khe\Khe__U+062E__IRNazliBold__sz64__base-47bc699b18.png
Khe,8,خ,U+062E,IRYakoutBold.ttf,IRYakoutBold,64,base,DS-3\Khe\Khe__U+062E__IRYakoutBold__sz64__base-e534efff3a.png
Khe,8,خ,U+062E,IRKhorasan.ttf,IRKhorasan,64,base,DS-3\Khe\Khe__U+062E__IRKhorasan__sz64__base-f1335d3dd5.png
Khe,8,خ,U+062E,IRBadrIranic.ttf,IRBadrIranic,64,base,DS-3\Khe\Khe__U+062E__IRBadrIranic__sz64__base-9f810149f2.png
Khe,8,خ,U+062E,IRCompsetIra.ttf,IRCompsetIra,64,base,DS-3\Khe\Khe__U+062E__IRCompsetIra__sz64__base-d0a7db0156.png
Khe,8,خ,U+062E,IRMitraIranic_.ttf,IRMitraIranic_,64,base,DS-3\Khe\Khe__U+062E__IRMitraIranic___sz64__base-4e7b1bcef4.png
Khe,8,خ,U+062E,IRCompsetBold.ttf,IRCompsetBold,64,base,DS-3\Khe\Khe__U+062E__IRCompsetBold__sz64__base-d16253d328.png
Khe,8,خ,U+062E,IRTerafik.ttf,IRTerafik,64,base,DS-3\Khe\Khe__U+062E__IRTerafik__sz64__base-8df0d7bcdc.png
Khe,8,خ,U+062E,IRShiraz.ttf,IRShiraz,64,base,DS-3\Khe\Khe__U+062E__IRShiraz__sz64__base-c5c4f1ae56.png
Khe,8,خ,U+062E,IRNazaninIrani.ttf,IRNazaninIrani,64,base,DS-3\Khe\Khe__U+062E__IRNazaninIrani__sz64__base-29fc045721.png
Khe,8,خ,U+062E,IRTehran.ttf,IRTehran,64,base,DS-3\Khe\Khe__U+062E__IRTehran__sz64__base-d12b64be6e.png
Khe,8,خ,U+062E,IRNazanin.ttf,IRNazanin,64,base,DS-3\Khe\Khe__U+062E__IRNazanin__sz64__base-9b4d03f8bc.png
Khe,8,خ,U+062E,IRYakout.ttf,IRYakout,64,base,DS-3\Khe\Khe__U+062E__IRYakout__sz64__base-3512381b4a.png
Khe,8,خ,U+062E,IRRoyaIranic.ttf,IRRoyaIranic,64,base,DS-3\Khe\Khe__U+062E__IRRoyaIranic__sz64__base-e29843456a.png
Khe,8,خ,U+062E,IRBadrBold.ttf,IRBadrBold,64,base,DS-3\Khe\Khe__U+062E__IRBadrBold__sz64__base-8e7a5bb60d.png
Khe,8,خ,U+062E,IRKamran.ttf,IRKamran,64,base,DS-3\Khe\Khe__U+062E__IRKamran__sz64__base-be9411bac7.png
Khe,8,خ,U+062E,IRLotusBold.ttf,IRLotusBold,64,base,DS-3\Khe\Khe__U+062E__IRLotusBold__sz64__base-a08d198d2d.png
Khe,8,خ,U+062E,IRMehr.ttf,IRMehr,64,base,DS-3\Khe\Khe__U+062E__IRMehr__sz64__base-c50e94364f.png
Khe,8,خ,U+062E,IRYakoutIranic.ttf,IRYakoutIranic,64,base,DS-3\Khe\Khe__U+062E__IRYakoutIranic__sz64__base-6d50296305.png
Khe,8,خ,U+062E,IRSina.ttf,IRSina,64,base,DS-3\Khe\Khe__U+062E__IRSina__sz64__base-f977b4439a.png
Khe,8,خ,U+062E,IRAmir.ttf,IRAmir,64,base,DS-3\Khe\Khe__U+062E__IRAmir__sz64__base-15d38af5aa.png
Dal,9,د,U+062F,IRZarBold.ttf,IRZarBold,64,base,DS-3\Dal\Dal__U+062F__IRZarBold__sz64__base-12cdb718b9.png
Dal,9,د,U+062F,IRMitraBold.ttf,IRMitraBold,64,base,DS-3\Dal\Dal__U+062F__IRMitraBold__sz64__base-de543a4d59.png
Dal,9,د,U+062F,IRLotusIranic.ttf,IRLotusIranic,64,base,DS-3\Dal\Dal__U+062F__IRLotusIranic__sz64__base-27e1d54135.png
Dal,9,د,U+062F,IRNazaninIrani.ttf,IRNazaninIrani,64,base,DS-3\Dal\Dal__U+062F__IRNazaninIrani__sz64__base-0b541d249a.png
Dal,9,د,U+062F,IRYakoutBold.ttf,IRYakoutBold,64,base,DS-3\Dal\Dal__U+062F__IRYakoutBold__sz64__base-1ea6bf01fd.png
Dal,9,د,U+062F,IRShiraz.ttf,IRShiraz,64,base,DS-3\Dal\Dal__U+062F__IRShiraz__sz64__base-92e41f5d76.png
Dal,9,د,U+062F,IRRoyaBold.ttf,IRRoyaBold,64,base,DS-3\Dal\Dal__U+062F__IRRoyaBold__sz64__base-b18a343e25.png
Dal,9,د,U+062F,IRBadrBold.ttf,IRBadrBold,64,base,DS-3\Dal\Dal__U+062F__IRBadrBold__sz64__base-673a3c8762.png
Dal,9,د,U+062F,IRBadr.ttf,IRBadr,64,base,DS-3\Dal\Dal__U+062F__IRBadr__sz64__base-a2eaab8b38.png
Dal,9,د,U+062F,IRAmir.ttf,IRAmir,64,base,DS-3\Dal\Dal__U+062F__IRAmir__sz64__base-d0944affef.png
Dal,9,د,U+062F,IRKamran.ttf,IRKamran,64,base,DS-3\Dal\Dal__U+062F__IRKamran__sz64__base-68379226f8.png
Dal,9,د,U+062F,IRMitraIranic_.ttf,IRMitraIranic_,64,base,DS-3\Dal\Dal__U+062F__IRMitraIranic___sz64__base-aa9fe7d85e.png
Dal,9,د,U+062F,IRNarges.ttf,IRNarges,64,base,DS-3\Dal\Dal__U+062F__IRNarges__sz64__base-6c50b6321f.png
Dal,9,د,U+062F,IRMomtaz.ttf,IRMomtaz,64,base,DS-3\Dal\Dal__U+062F__IRMomtaz__sz64__base-f4ba288321.png
Dal,9,د,U+062F,IRTabassom.ttf,IRTabassom,64,base,DS-3\Dal\Dal__U+062F__IRTabassom__sz64__base-55515448e2.png
Dal,9,د,U+062F,IRDastNevis.ttf,IRDastNevis,64,base,DS-3\Dal\Dal__U+062F__IRDastNevis__sz64__base-6b20be938e.png
Dal,9,د,U+062F,IRArshia.ttf,IRArshia,64,base,DS-3\Dal\Dal__U+062F__IRArshia__sz64__base-9f81c72152.png
Dal,9,د,U+062F,IRBadrIranic.ttf,IRBadrIranic,64,base,DS-3\Dal\Dal__U+062F__IRBadrIranic__sz64__base-e20190e1db.png
Dal,9,د,U+062F,IRHoma.ttf,IRHoma,64,base,DS-3\Dal\Dal__U+062F__IRHoma__sz64__base-d899803581.png
Dal,9,د,U+062F,IRJadid.ttf,IRJadid,64,base,DS-3\Dal\Dal__U+062F__IRJadid__sz64__base-5439a6db6d.png
Dal,9,د,U+062F,IRCompset.ttf,IRCompset,64,base,DS-3\Dal\Dal__U+062F__IRCompset__sz64__base-910a39ba07.png
Dal,9,د,U+062F,IRLotusBold.ttf,IRLotusBold,64,base,DS-3\Dal\Dal__U+062F__IRLotusBold__sz64__base-8a39e9e37b.png
Dal,9,د,U+062F,IRMaryam.ttf,IRMaryam,64,base,DS-3\Dal\Dal__U+062F__IRMaryam__sz64__base-83abd2b54d.png
Dal,9,د,U+062F,IRRoyaIranic.ttf,IRRoyaIranic,64,base,DS-3\Dal\Dal__U+062F__IRRoyaIranic__sz64__base-ed86bdeaff.png
Dal,9,د,U+062F,IRFerdosi.ttf,IRFerdosi,64,base,DS-3\Dal\Dal__U+062F__IRFerdosi__sz64__base-4a907bedb3.png
Dal,9,د,U+062F,IRDavat.ttf,IRDavat,64,base,DS-3\Dal\Dal__U+062F__IRDavat__sz64__base-c43f34f2a5.png
Dal,9,د,U+062F,IRTitr.ttf,IRTitr,64,base,DS-3\Dal\Dal__U+062F__IRTitr__sz64__base-ba7109b57c.png
Dal,9,د,U+062F,IRNazaninBold.ttf,IRNazaninBold,64,base,DS-3\Dal\Dal__U+062F__IRNazaninBold__sz64__base-656184839f.png
Dal,9,د,U+062F,IRYekan.ttf,IRYekan,64,base,DS-3\Dal\Dal__U+062F__IRYekan__sz64__base-13356972e0.png
Dal,9,د,U+062F,IRRoya.ttf,IRRoya,64,base,DS-3\Dal\Dal__U+062F__IRRoya__sz64__base-cf8f80e325.png
Dal,9,د,U+062F,IRNaskh.ttf,IRNaskh,64,base,DS-3\Dal\Dal__U+062F__IRNaskh__sz64__base-6ea87c5e22.png
Dal,9,د,U+062F,IRFarnaz.ttf,IRFarnaz,64,base,DS-3\Dal\Dal__U+062F__IRFarnaz__sz64__base-fc95553009.png
Dal,9,د,U+062F,IRTerafik.ttf,IRTerafik,64,base,DS-3\Dal\Dal__U+062F__IRTerafik__sz64__base-f84ce07c7e.png
Dal,9,د,U+062F,IRPooya.ttf,IRPooya,64,base,DS-3\Dal\Dal__U+062F__IRPooya__sz64__base-8f72d2aa7f.png
Dal,9,د,U+062F,IRAban.ttf,IRAban,64,base,DS-3\Dal\Dal__U+062F__IRAban__sz64__base-402333b404.png
Dal,9,د,U+062F,IRZarIranic.ttf,IRZarIranic,64,base,DS-3\Dal\Dal__U+062F__IRZarIranic__sz64__base-0ceb00011d.png
Dal,9,د,U+062F,IRTerafikIranic.ttf,IRTerafikIranic,64,base,DS-3\Dal\Dal__U+062F__IRTerafikIranic__sz64__base-e00eff8e8f.png
Dal,9,د,U+062F,IRYakoutIranic.ttf,IRYakoutIranic,64,base,DS-3\Dal\Dal__U+062F__IRYakoutIranic__sz64__base-12e3bcf233.png
Dal,9,د,U+062F,IRNazliBold.ttf,IRNazliBold,64,base,DS-3\Dal\Dal__U+062F__IRNazliBold__sz64__base-ca0aed6242.png
Dal,9,د,U+062F,IRElham.ttf,IRElham,64,base,DS-3\Dal\Dal__U+062F__IRElham__sz64__base-cd96676ef1.png
Dal,9,د,U+062F,IRMashhad.ttf,IRMashhad,64,base,DS-3\Dal\Dal__U+062F__IRMashhad__sz64__base-d522d9e551.png
Dal,9,د,U+062F,IRYakout.ttf,IRYakout,64,base,DS-3\Dal\Dal__U+062F__IRYakout__sz64__base-2dfe434bdd.png
Dal,9,د,U+062F,IREntezar.ttf,IREntezar,64,base,DS-3\Dal\Dal__U+062F__IREntezar__sz64__base-497f6818d3.png
Dal,9,د,U+062F,IRCompsetIra.ttf,IRCompsetIra,64,base,DS-3\Dal\Dal__U+062F__IRCompsetIra__sz64__base-7e2c8bf4ee.png
Dal,9,د,U+062F,IRNazli.ttf,IRNazli,64,base,DS-3\Dal\Dal__U+062F__IRNazli__sz64__base-d7f86e542a.png
Dal,9,د,U+062F,IRKhorasan.ttf,IRKhorasan,64,base,DS-3\Dal\Dal__U+062F__IRKhorasan__sz64__base-916a3aaa8b.png
Zal,10,ذ,U+0630,IRCompsetIra.ttf,IRCompsetIra,64,base,DS-3\Zal\Zal__U+0630__IRCompsetIra__sz64__base-a5de2d5a53.png
Zal,10,ذ,U+0630,IRZarIranic.ttf,IRZarIranic,64,base,DS-3\Zal\Zal__U+0630__IRZarIranic__sz64__base-27d1d5a08c.png
Zal,10,ذ,U+0630,IRYakoutBold.ttf,IRYakoutBold,64,base,DS-3\Zal\Zal__U+0630__IRYakoutBold__sz64__base-dcbc0a301e.png
Zal,10,ذ,U+0630,IRShiraz.ttf,IRShiraz,64,base,DS-3\Zal\Zal__U+0630__IRShiraz__sz64__base-10edc230d7.png
Zal,10,ذ,U+0630,IRArshia.ttf,IRArshia,64,base,DS-3\Zal\Zal__U+0630__IRArshia__sz64__base-bb89a39402.png
Zal,10,ذ,U+0630,IRAmir.ttf,IRAmir,64,base,DS-3\Zal\Zal__U+0630__IRAmir__sz64__base-77a0331a96.png
Zal,10,ذ,U+0630,IRNazanin.ttf,IRNazanin,64,base,DS-3\Zal\Zal__U+0630__IRNazanin__sz64__base-5d151486de.png
Zal,10,ذ,U+0630,IRLotus.ttf,IRLotus,64,base,DS-3\Zal\Zal__U+0630__IRLotus__sz64__base-502f282eb9.png
Zal,10,ذ,U+0630,IRLotusIranic.ttf,IRLotusIranic,64,base,DS-3\Zal\Zal__U+0630__IRLotusIranic__sz64__base-f5133537d4.png
Zal,10,ذ,U+0630,IRNazli.ttf,IRNazli,64,base,DS-3\Zal\Zal__U+0630__IRNazli__sz64__base-fb2383b61f.png
Zal,10,ذ,U+0630,IRNazaninIrani.ttf,IRNazaninIrani,64,base,DS-3\Zal\Zal__U+0630__IRNazaninIrani__sz64__base-ca87eeab7f.png
Zal,10,ذ,U+0630,IRTitr.ttf,IRTitr,64,base,DS-3\Zal\Zal__U+0630__IRTitr__sz64__base-ebf89cb7a2.png
Zal,10,ذ,U+0630,IRTerafikBold.ttf,IRTerafikBold,64,base,DS-3\Zal\Zal__U+0630__IRTerafikBold__sz64__base-5748752b42.png
Zal,10,ذ,U+0630,IRKhorasan.ttf,IRKhorasan,64,base,DS-3\Zal\Zal__U+0630__IRKhorasan__sz64__base-24a4f29bd7.png
Zal,10,ذ,U+0630,IRZarBold.ttf,IRZarBold,64,base,DS-3\Zal\Zal__U+0630__IRZarBold__sz64__base-fba98e3cb3.png
Zal,10,ذ,U+0630,IRBadrIranic.ttf,IRBadrIranic,64,base,DS-3\Zal\Zal__U+0630__IRBadrIranic__sz64__base-d8a9317c6f.png
Zal,10,ذ,U+0630,IRYakoutIranic.ttf,IRYakoutIranic,64,base,DS-3\Zal\Zal__U+0630__IRYakoutIranic__sz64__base-8ddf927bc2.png
Zal,10,ذ,U+0630,IRTerafikIranic.ttf,IRTerafikIranic,64,base,DS-3\Zal\Zal__U+0630__IRTerafikIranic__sz64__base-0ec56a824d.png
Zal,10,ذ,U+0630,IRFarnaz.ttf,IRFarnaz,64,base,DS-3\Zal\Zal__U+0630__IRFarnaz__sz64__base-f2dc4c41a2.png
Zal,10,ذ,U+0630,IRMitraIranic_.ttf,IRMitraIranic_,64,base,DS-3\Zal\Zal__U+0630__IRMitraIranic___sz64__base-732ece6a35.png
Zal,10,ذ,U+0630,IRMaryam.ttf,IRMaryam,64,base,DS-3\Zal\Zal__U+0630__IRMaryam__sz64__base-d04f80d0d0.png
Zal,10,ذ,U+0630,IRRoya.ttf,IRRoya,64,base,DS-3\Zal\Zal__U+0630__IRRoya__sz64__base-f2762e0b48.png
Zal,10,ذ,U+0630,IRDavat.ttf,IRDavat,64,base,DS-3\Zal\Zal__U+0630__IRDavat__sz64__base-c8beebec8f.png
Zal,10,ذ,U+0630,IRKoodak.ttf,IRKoodak,64,base,DS-3\Zal\Zal__U+0630__IRKoodak__sz64__base-4b3ffd727c.png
Zal,10,ذ,U+0630,IRKamran.ttf,IRKamran,64,base,DS-3\Zal\Zal__U+0630__IRKamran__sz64__base-5f0bff5bb9.png
Zal,10,ذ,U+0630,IRJadid.ttf,IRJadid,64,base,DS-3\Zal\Zal__U+0630__IRJadid__sz64__base-8584294a8d.png
Zal,10,ذ,U+0630,IRLotusBold.ttf,IRLotusBold,64,base,DS-3\Zal\Zal__U+0630__IRLotusBold__sz64__base-6607016ec1.png
Zal,10,ذ,U+0630,IRZeytoon.ttf,IRZeytoon,64,base,DS-3\Zal\Zal__U+0630__IRZeytoon__sz64__base-556e588340.png
Zal,10,ذ,U+0630,IRTabassom.ttf,IRTabassom,64,base,DS-3\Zal\Zal__U+0630__IRTabassom__sz64__base-9310048542.png
Zal,10,ذ,U+0630,IRYekanBold.ttf,IRYekanBold,64,base,DS-3\Zal\Zal__U+0630__IRYekanBold__sz64__base-7005991a6b.png
Zal,10,ذ,U+0630,IRPooya.ttf,IRPooya,64,base,DS-3\Zal\Zal__U+0630__IRPooya__sz64__base-aa86f89f9e.png
Zal,10,ذ,U+0630,IRCompsetBold.ttf,IRCompsetBold,64,base,DS-3\Zal\Zal__U+0630__IRCompsetBold__sz64__base-991188df9d.png
Zal,10,ذ,U+0630,IRSina.ttf,IRSina,64,base,DS-3\Zal\Zal__U+0630__IRSina__sz64__base-7a1a72ab81.png
Zal,10,ذ,U+0630,IRBadr.ttf,IRBadr,64,base,DS-3\Zal\Zal__U+0630__IRBadr__sz64__base-18770a2d20.png
Zal,10,ذ,U+0630,IRYekan.ttf,IRYekan,64,base,DS-3\Zal\Zal__U+0630__IRYekan__sz64__base-9cd2684741.png
Zal,10,ذ,U+0630,IRNazaninBold.ttf,IRNazaninBold,64,base,DS-3\Zal\Zal__U+0630__IRNazaninBold__sz64__base-f397a6ca45.png
Zal,10,ذ,U+0630,IRElham.ttf,IRElham,64,base,DS-3\Zal\Zal__U+0630__IRElham__sz64__base-16d179c934.png
Zal,10,ذ,U+0630,IRFerdosi.ttf,IRFerdosi,64,base,DS-3\Zal\Zal__U+0630__IRFerdosi__sz64__base-8742c4a3a8.png
Zal,10,ذ,U+0630,IRMitraBold.ttf,IRMitraBold,64,base,DS-3\Zal\Zal__U+0630__IRMitraBold__sz64__base-ef48656f27.png
Zal,10,ذ,U+0630,IRCompset.ttf,IRCompset,64,base,DS-3\Zal\Zal__U+0630__IRCompset__sz64__base-97e158b014.png
Zal,10,ذ,U+0630,IRAban.ttf,IRAban,64,base,DS-3\Zal\Zal__U+0630__IRAban__sz64__base-63f8a00a64.png
Zal,10,ذ,U+0630,IRDastNevis.ttf,IRDastNevis,64,base,DS-3\Zal\Zal__U+0630__IRDastNevis__sz64__base-1077e44493.png
Zal,10,ذ,U+0630,IRHoma.ttf,IRHoma,64,base,DS-3\Zal\Zal__U+0630__IRHoma__sz64__base-9c7209a3ea.png
Zal,10,ذ,U+0630,IRMehr.ttf,IRMehr,64,base,DS-3\Zal\Zal__U+0630__IRMehr__sz64__base-a4b06a5584.png
Zal,10,ذ,U+0630,IRNaskh.ttf,IRNaskh,64,base,DS-3\Zal\Zal__U+0630__IRNaskh__sz64__base-e6b749f8ec.png
Zal,10,ذ,U+0630,IRMashhad.ttf,IRMashhad,64,base,DS-3\Zal\Zal__U+0630__IRMashhad__sz64__base-b11de78ea2.png
Re,11,ر,U+0631,IRLotusIranic.ttf,IRLotusIranic,64,base,DS-3\Re\Re__U+0631__IRLotusIranic__sz64__base-c0662ae5b7.png
Re,11,ر,U+0631,IRNazliBold.ttf,IRNazliBold,64,base,DS-3\Re\Re__U+0631__IRNazliBold__sz64__base-d61a288cdd.png
Re,11,ر,U+0631,IRMitraBold.ttf,IRMitraBold,64,base,DS-3\Re\Re__U+0631__IRMitraBold__sz64__base-c669c6468c.png
Re,11,ر,U+0631,IRYakout.ttf,IRYakout,64,base,DS-3\Re\Re__U+0631__IRYakout__sz64__base-f98d0020a2.png
Re,11,ر,U+0631,IRMehr.ttf,IRMehr,64,base,DS-3\Re\Re__U+0631__IRMehr__sz64__base-93ba9eeef9.png
Re,11,ر,U+0631,IRTabassom.ttf,IRTabassom,64,base,DS-3\Re\Re__U+0631__IRTabassom__sz64__base-700383e09a.png
Re,11,ر,U+0631,IRNazanin.ttf,IRNazanin,64,base,DS-3\Re\Re__U+0631__IRNazanin__sz64__base-b906866c55.png
Re,11,ر,U+0631,IRKhorasan.ttf,IRKhorasan,64,base,DS-3\Re\Re__U+0631__IRKhorasan__sz64__base-455e351e69.png
Re,11,ر,U+0631,IRArshia.ttf,IRArshia,64,base,DS-3\Re\Re__U+0631__IRArshia__sz64__base-b9dd9e8e6e.png
Re,11,ر,U+0631,IRJadid.ttf,IRJadid,64,base,DS-3\Re\Re__U+0631__IRJadid__sz64__base-22f45b993e.png
Re,11,ر,U+0631,IRMitraIranic_.ttf,IRMitraIranic_,64,base,DS-3\Re\Re__U+0631__IRMitraIranic___sz64__base-ba9becb385.png
Re,11,ر,U+0631,IRDavat.ttf,IRDavat,64,base,DS-3\Re\Re__U+0631__IRDavat__sz64__base-5291d45c02.png
Re,11,ر,U+0631,IRYekan.ttf,IRYekan,64,base,DS-3\Re\Re__U+0631__IRYekan__sz64__base-0d7314ca8e.png
Re,11,ر,U+0631,IRCompset.ttf,IRCompset,64,base,DS-3\Re\Re__U+0631__IRCompset__sz64__base-76aa93cb79.png
Re,11,ر,U+0631,IRRoya.ttf,IRRoya,64,base,DS-3\Re\Re__U+0631__IRRoya__sz64__base-684eab5e62.png
Re,11,ر,U+0631,IRRoyaIranic.ttf,IRRoyaIranic,64,base,DS-3\Re\Re__U+0631__IRRoyaIranic__sz64__base-e5b5a629eb.png
Re,11,ر,U+0631,IRRoyaBold.ttf,IRRoyaBold,64,base,DS-3\Re\Re__U+0631__IRRoyaBold__sz64__base-daf6ca0eb4.png
Re,11,ر,U+0631,IRYakoutIranic.ttf,IRYakoutIranic,64,base,DS-3\Re\Re__U+0631__IRYakoutIranic__sz64__base-f1189b98b3.png
Re,11,ر,U+0631,IRZar.ttf,IRZar,64,base,DS-3\Re\Re__U+0631__IRZar__sz64__base-dddf1547c3.png
Re,11,ر,U+0631,IRNarges.ttf,IRNarges,64,base,DS-3\Re\Re__U+0631__IRNarges__sz64__base-a9fb98fc10.png
Re,11,ر,U+0631,IRCompsetBold.ttf,IRCompsetBold,64,base,DS-3\Re\Re__U+0631__IRCompsetBold__sz64__base-547a003094.png
Re,11,ر,U+0631,IRKoodak.ttf,IRKoodak,64,base,DS-3\Re\Re__U+0631__IRKoodak__sz64__base-e38bdcb8c3.png
Re,11,ر,U+0631,IRMaryam.ttf,IRMaryam,64,base,DS-3\Re\Re__U+0631__IRMaryam__sz64__base-91cb5cd0ad.png
Re,11,ر,U+0631,IRZarIranic.ttf,IRZarIranic,64,base,DS-3\Re\Re__U+0631__IRZarIranic__sz64__base-912b145fdb.png
Re,11,ر,U+0631,IRNazli.ttf,IRNazli,64,base,DS-3\Re\Re__U+0631__IRNazli__sz64__base-8680b40435.png
Re,11,ر,U+0631,IREntezar.ttf,IREntezar,64,base,DS-3\Re\Re__U+0631__IREntezar__sz64__base-41d64cb6d0.png
Re,11,ر,U+0631,IRNaskh.ttf,IRNaskh,64,base,DS-3\Re\Re__U+0631__IRNaskh__sz64__base-359ca26edf.png
Re,11,ر,U+0631,IRTerafikBold.ttf,IRTerafikBold,64,base,DS-3\Re\Re__U+0631__IRTerafikBold__sz64__base-07e4171481.png
Re,11,ر,U+0631,IRElham.ttf,IRElham,64,base,DS-3\Re\Re__U+0631__IRElham__sz64__base-e57a9f69ba.png
Re,11,ر,U+0631,IRAban.ttf,IRAban,64,base,DS-3\Re\Re__U+0631__IRAban__sz64__base-0a65b4c097.png
Re,11,ر,U+0631,IRZeytoon.ttf,IRZeytoon,64,base,DS-3\Re\Re__U+0631__IRZeytoon__sz64__base-65ce780d55.png
Re,11,ر,U+0631,IRNazaninBold.ttf,IRNazaninBold,64,base,DS-3\Re\Re__U+0631__IRNazaninBold__sz64__base-920aeb2860.png
Re,11,ر,U+0631,IRAmir.ttf,IRAmir,64,base,DS-3\Re\Re__U+0631__IRAmir__sz64__base-8b2d702b31.png
Re,11,ر,U+0631,IRTitr.ttf,IRTitr,64,base,DS-3\Re\Re__U+0631__IRTitr__sz64__base-310b6cd47a.png
Re,11,ر,U+0631,IRPooya.ttf,IRPooya,64,base,DS-3\Re\Re__U+0631__IRPooya__sz64__base-30e5b8b244.png
Re,11,ر,U+0631,IRTerafikIranic.ttf,IRTerafikIranic,64,base,DS-3\Re\Re__U+0631__IRTerafikIranic__sz64__base-e93081a175.png
Re,11,ر,U+0631,IRBadr.ttf,IRBadr,64,base,DS-3\Re\Re__U+0631__IRBadr__sz64__base-016262c877.png
Re,11,ر,U+0631,IRShiraz.ttf,IRShiraz,64,base,DS-3\Re\Re__U+0631__IRShiraz__sz64__base-8352896fd6.png
Re,11,ر,U+0631,IRMomtaz.ttf,IRMomtaz,64,base,DS-3\Re\Re__U+0631__IRMomtaz__sz64__base-47fb8e9bb0.png
Re,11,ر,U+0631,IRYekanBold.ttf,IRYekanBold,64,base,DS-3\Re\Re__U+0631__IRYekanBold__sz64__base-e8a9fc7411.png
Re,11,ر,U+0631,IRZarBold.ttf,IRZarBold,64,base,DS-3\Re\Re__U+0631__IRZarBold__sz64__base-c50293a004.png
Re,11,ر,U+0631,IRSina.ttf,IRSina,64,base,DS-3\Re\Re__U+0631__IRSina__sz64__base-ff7069b583.png
Re,11,ر,U+0631,IRMitra.ttf,IRMitra,64,base,DS-3\Re\Re__U+0631__IRMitra__sz64__base-4e0ebd4db8.png
Re,11,ر,U+0631,IRBadrBold.ttf,IRBadrBold,64,base,DS-3\Re\Re__U+0631__IRBadrBold__sz64__base-cf002e2d2b.png
Re,11,ر,U+0631,IRFarnaz.ttf,IRFarnaz,64,base,DS-3\Re\Re__U+0631__IRFarnaz__sz64__base-50280b9815.png
